id,smirks,sources
EVODEX-Cm146,[C:2]1=[C:3][C:4](=[O:5])[C:6]:[C:11][C:12]1=[O:13]>>[C:2]1:[C:3]:[C:4]([O:5]):[C:6]:[C:11]:[C:12]:1[O:13],"EVODEX-P1396,EVODEX-P1902"
EVODEX-Cm147,[N:9]([C:10])[C:31].[C:36]>>[C:10][C:36].[N:9]=[C:31],EVODEX-P1440
EVODEX-Cm148,[N:11].[N:9][C:31]>>[N:11].[N:9]=[C:31],EVODEX-P1441
EVODEX-Cm149,[C:11].[O:1]=[C:2]>>[O:1][C:2][C:11],EVODEX-P1452
EVODEX-Cm150,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#7:51]>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1.[#7:51],EVODEX-P1501
EVODEX-Cm151,[P:16].[P:20].[O:32].[O:33]>>[P:16][O:32].[P:20][O:33],EVODEX-P1518
EVODEX-Cm152,[O:19][P:20].[O:33]>>[O:19][P:20][O:33],EVODEX-P1520
EVODEX-Cm153,[C:7]([O:8])[C:13][O:14]>>[C:7](=[O:8])[C:13]=[O:14],EVODEX-P1535
EVODEX-Cm154,[C:6][C:7]([O:8])[C:13][O:14]>>[C:6][C:7](=[O:8])[C:13]=[O:14],EVODEX-P1536
EVODEX-Cm155,[O:14]=[O:15].[C:2]([O:3])[C:4].[C:8]>>[C:4][O:15].[C:8][O:14].[C:2]=[O:3],EVODEX-P1610
EVODEX-Cm156,[O:14]=[O:15].[C:4].[C:8]>>[C:4][O:15].[C:8][O:14],EVODEX-P1612
EVODEX-Cm157,[C:4].[C:8]>>[C:4].[C:8],EVODEX-P1613
EVODEX-Cm158,[O:14]=[O:15]>>[O:14].[O:15],EVODEX-P1614
EVODEX-Cm159,[#6:5].[#6:13]1=[#6:14]-[#7:15]-[#6:51]=[#6:52]-[#6:53]-1.[#8:54]=[#8:55]>>[#6:5]-[#8:54].[#6:13]1:[#6:14]:[#7&+:15]:[#6:51]:[#6:52]:[#6:53]:1.[#8:55],EVODEX-P1663
EVODEX-Cm160,[#6:13]1=[#6:14]-[#7:15]-[#6:51]=[#6:52]-[#6:53]-1.[#8:54]=[#8:55]>>[#8:54].[#6:13]1:[#6:14]:[#7&+:15]:[#6:51]:[#6:52]:[#6:53]:1.[#8:55],EVODEX-P1666
EVODEX-Cm161,[#6:5].[#6:13]1=[#6:14]-[#7:15]-[#6:51]=[#6:52]-[#6:53]-1.[#8:54]>>[#6:5]-[#8:54].[#6:13]1:[#6:14]:[#7&+:15]:[#6:51]:[#6:52]:[#6:53]:1,EVODEX-P1667
EVODEX-Cm162,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:48]:1.[#8:49].[#6:55]-[#8:56]-[#6:57]>>[#6:4]1=[#6:48]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1.([#8:49]-[#6:55].[#6:57]=[#8:56]),EVODEX-P1735
EVODEX-Cm163,[O:49].[C:55][O:56][C:57]>>[O:49][C:55].[O:56]=[C:57],EVODEX-P1737
EVODEX-Cm164,[C:1][C:2]=[O:3].[P:30]>>[C:1]=[C:2][O:3][P:30],"EVODEX-P1770,EVODEX-P1771"
EVODEX-Cm165,[C:1][C:2]=[O:3]>>[C:1]=[C:2][O:3],EVODEX-P1773
EVODEX-Cm166,[C:13]=[O:14].[C:18]=[O:19]>>[C:13][O:14].[C:18][O:19],EVODEX-P1794
EVODEX-Cm167,([#6:13]=[#8:14].[#6:18]=[#8:19]).[#6:33]1=[#6:34]-[#7:35]-[#6:75]=[#6:76]-[#6:77]-1.[#6:81]1=[#6:82]-[#7:83]-[#6:123]=[#6:124]-[#6:125]-1>>([#6:13]-[#8:14].[#6:18]-[#8:19]).[#6:33]1:[#6:34]:[#7&+:35]:[#6:75]:[#6:76]:[#6:77]:1.[#6:81]1:[#6:82]:[#7&+:83]:[#6:123]:[#6:124]:[#6:125]:1,EVODEX-P1795
EVODEX-Cm168,[C:10][C:11]([C:12])[C:13][C:14][N:15].[O:18].[C:1][C:2]([C:3])[C:4].[O:9]>>[C:10][C:11]([C:12])[C:13][C:14][N:15].[O:18].[C:1][C:2]([C:3])[C:4].[O:9],EVODEX-P1796
EVODEX-Cm169,[C:1][C:2]([C:3])[C:4].[O:9]>>[C:1][C:2]([C:3])[C:4].[O:9],EVODEX-P1797
EVODEX-Cm170,[C:10][C:11]([C:12])[C:13][C:14][N:15].[O:18]>>[C:10][C:11]([C:12])[C:13][C:14][N:15].[O:18],EVODEX-P1798
EVODEX-Cm171,[C:3][C:4].[O:17]=[C:18].[O:16]>>[C:3][O:16].[C:4][C:18][O:17],EVODEX-P1841
EVODEX-Cm172,[#7&+:8]-[#6:9].[#8:45]>>[#6:9]-[#8:45].[#7:8],EVODEX-P1863
