Equity,CDS 5y,is_price,is_cds,is_fundamentals
BANC US Equity,,True,False,True
PTEC LN Equity,,True,False,True
SSP US Equity,CX375056,True,True,True
2451252D US Equity,,False,False,False
2293723D JY Equity,,False,False,False
79114MF US Equity,,False,False,True
ARX CN Equity,,True,False,True
KBH US Equity,CKBH1U5,True,True,True
THG US Equity,,True,False,True
6701 JP Equity,CNEC1J5,True,True,True
1910 HK Equity,,True,False,True
2058192D IJ Equity,,False,False,False
SF US Equity,,True,False,True
000270 KS Equity,CT853781,True,True,True
CCO CN Equity,CT367168,True,True,True
0992788D US Equity,,False,False,True
TRS US Equity,,True,False,True
NWE US Equity,,True,False,True
BGC US Equity,,True,False,True
1894361D HK Equity,,False,False,False
1766672D US Equity,,False,False,False
CIEN US Equity,,True,False,True
081660 KS Equity,,True,False,True
1768440D AU Equity,,False,False,False
HOUS US Equity,CX404670,True,True,True
RXO US Equity,,True,False,True
8225719Z LN Equity,,False,False,False
ROIC US Equity,,True,False,True
793555Z FP Equity,,False,False,True
PBI US Equity,CPBI1U5,True,True,True
AGO US Equity,CT969754,True,True,True
MCY US Equity,,True,False,True
2070995D US Equity,,False,False,False
PFL PW Equity,,True,False,True
LIND US Equity,,True,False,True
1884205D US Equity,,False,False,False
KTB US Equity,,True,False,True
WNC US Equity,,True,False,True
5876 TT Equity,,True,False,True
641785Z US Equity,,False,False,True
ADM LN Equity,,True,False,True
0667723D LN Equity,,False,False,True
NXT LN Equity,CT356302,True,True,True
1304957D CN Equity,,False,False,False
616150Z US Equity,,False,False,True
MD US Equity,,True,False,True
654686Z LN Equity,,False,False,True
PRN AU Equity,,True,False,True
WRB US Equity,CT367980,True,True,True
0688749D US Equity,,False,False,True
0312877D SW Equity,,False,False,False
841714Z NO Equity,,False,False,False
184771Z US Equity,,False,False,True
24585Z US Equity,,False,False,True
ALA CN Equity,CT718689,True,True,True
SCRVP BB Equity,,True,False,True
30889Z US Equity,,False,False,True
TIH CN Equity,,True,False,True
1283679D LN Equity,,False,False,False
BRBY LN Equity,,True,False,True
COFA FP Equity,,True,False,True
CSV US Equity,,True,False,True
PZZA US Equity,,True,False,True
9504 JP Equity,CHUE1J5,True,True,True
HSX LN Equity,,True,False,True
1883259D US Equity,,False,False,False
BZH US Equity,CBZH1U5,True,True,True
TSLX US Equity,,True,False,True
ATKR US Equity,,True,False,True
EAF US Equity,,True,False,True
881542Z US Equity,,False,False,False
1500185D US Equity,,False,False,True
GRT-U CN Equity,,True,False,True
3776Z CN Equity,,False,False,False
1577432D US Equity,,False,False,False
8304 JP Equity,CNIP1U5,True,True,True
MATV US Equity,,True,False,True
6212Z LN Equity,,False,False,True
TPH US Equity,,True,False,True
1921875D LN Equity,,False,False,False
ATR US Equity,,True,False,True
DLN LN Equity,,True,False,True
0834540D MM Equity,,False,False,False
1504420D LN Equity,,False,False,True
0128086D US Equity,,False,False,True
4470783Z LN Equity,,False,False,True
NPO US Equity,,True,False,True
AMP IM Equity,CY465795,True,True,True
2446656D US Equity,,False,False,False
UTG LN Equity,,True,False,True
CWB CN Equity,,True,False,True
1146273D GR Equity,,False,False,False
GEI CN Equity,,True,False,True
CPX CN Equity,,True,False,True
REI-U CN Equity,,True,False,True
ASTL CN Equity,,True,False,True
0192104D CN Equity,,False,False,False
PECO US Equity,,True,False,True
NRR LN Equity,,True,False,True
1538115D CN Equity,,False,False,False
KMPR US Equity,,True,False,True
ATI US Equity,CATI1U5,True,True,True
0533792D CN Equity,,False,False,False
AMG US Equity,,True,False,True
NSTR IT Equity,,True,False,True
3585141Z US Equity,,False,False,True
1478218D AU Equity,,False,False,False
0564917D US Equity,,False,False,True
TCAP LN Equity,,True,False,True
596856Z US Equity,,False,False,True
TCBI US Equity,,True,False,True
3585093Z US Equity,,False,False,True
3167676Z US Equity,,False,False,False
SNA US Equity,CX375856,True,True,True
NPI CN Equity,,True,False,True
1283695D CN Equity,,False,False,False
VIAV US Equity,,True,False,True
3892814Z LN Equity,,False,False,True
GRASIM IN Equity,,True,False,True
ARION IR Equity,,True,False,True
METSO FH Equity,,True,False,True
X CN Equity,,True,False,True
LXP US Equity,,True,False,True
SAFE US Equity,CT351304,True,True,True
1629697D US Equity,,False,False,False
601162 CH Equity,,True,False,True
1919531D US Equity,,False,False,False
16155Z US Equity,,False,False,True
2226363D US Equity,,False,False,True
VRRM US Equity,,True,False,True
ILTY IM Equity,,True,False,True
BXMT US Equity,,True,False,True
1312720D US Equity,,False,False,False
1920253D US Equity,,False,False,False
1657570D SM Equity,,False,False,False
1366250D AU Equity,,False,False,False
NEU US Equity,,True,False,True
0419584D US Equity,,False,False,False
42877MF US Equity,,False,False,True
0131376D US Equity,,False,False,True
0808588D CN Equity,,False,False,False
EPRT US Equity,,True,False,True
1067233D US Equity,,False,False,False
854968Z US Equity,,False,False,True
0028945D US Equity,,False,False,False
SKT US Equity,,True,False,True
BMED IM Equity,,True,False,True
KIE LN Equity,,True,False,True
GWW US Equity,,True,False,True
3912260Z LN Equity,,False,False,True
1540669D LN Equity,,False,False,False
ELISA FH Equity,CELI1E5,True,True,True
2214108D CY Equity,,False,False,False
NHI US Equity,,True,False,True
CTRW US Equity,,False,False,False
7351570Z US Equity,,False,False,True
PMUL US Equity,,False,False,False
IGG LN Equity,,True,False,True
6122Z US Equity,,False,False,True
0956324D LN Equity,,False,False,True
HTGC US Equity,,True,False,True
HLX US Equity,,True,False,True
4108490Z US Equity,,False,False,False
GFR US Equity,,True,False,True
BLND LN Equity,CBRI1E5,True,True,True
REXR US Equity,,True,False,True
3503774Z FH Equity,,False,False,True
3354817Z SP Equity,,False,False,True
NUF AU Equity,,True,False,True
3142953Z CY Equity,,False,False,False
495564Z LN Equity,,False,False,True
ATS CN Equity,,True,False,True
WKP LN Equity,,True,False,True
GMS US Equity,,True,False,True
3628185Z US Equity,,False,False,False
QAN AU Equity,CQTAS1U5,True,True,True
1559596D JY Equity,,False,False,False
PATK US Equity,,True,False,True
2165959D LX Equity,,False,False,False
2293706D CY Equity,,False,False,False
0708444D US Equity,,False,False,False
1113 HK Equity,,True,False,True
FIHL US Equity,,True,False,True
HMN US Equity,,True,False,True
0647017D SM Equity,,False,False,False
3020358Z DC Equity,,False,False,True
JUST LN Equity,,True,False,True
2450479D FP Equity,,False,False,False
MRU CN Equity,,True,False,True
DOW AU Equity,,True,False,True
LHV1T ET Equity,,True,False,True
79559MF US Equity,,False,False,True
CROX US Equity,,True,False,True
0467972D SM Equity,,False,False,False
CLMT US Equity,,True,False,True
1990482D US Equity,,False,False,False
OCSL US Equity,,True,False,True
SDR LN Equity,,True,False,True
LPX US Equity,CLPX1U5,True,True,True
2409934D LN Equity,,False,False,False
3958468Z LN Equity,,False,False,True
MKS LN Equity,,True,False,True
1536188D LN Equity,CY021946,False,True,True
TCPC US Equity,,True,False,True
519787Z US Equity,,False,False,True
2700A US Equity,,False,False,False
FTT CN Equity,,True,False,True
NOVA US Equity,,True,False,True
68216Z PL Equity,,False,False,True
DIR-U CN Equity,,True,False,True
DFH US Equity,,True,False,True
ULS US Equity,,True,False,True
ENQ LN Equity,,True,False,True
ENS US Equity,,True,False,True
1049Z LN Equity,,False,False,True
1802347D LN Equity,,False,False,True
0290697D US Equity,,False,False,True
DOM SS Equity,,True,False,True
22032Z US Equity,,False,False,True
CPS US Equity,CX376916,True,True,True
APG US Equity,,True,False,True
1884389D LH Equity,,False,False,True
1585590D US Equity,,False,False,False
ONIT US Equity,,True,False,True
4489219Z NA Equity,,False,False,False
BRI PL Equity,CBRF1E5,False,True,True
6617516Z DC Equity,,False,False,False
AVA US Equity,,True,False,True
BFF IM Equity,,True,False,True
0141623D LN Equity,,False,False,True
1391724D US Equity,,False,False,False
0607103D CN Equity,,False,False,False
1584810D US Equity,,False,False,True
9503 JP Equity,CKNEL1J5,True,True,True
ALM SM Equity,,True,False,True
8601 JP Equity,CDAIW1J5,True,True,True
IAG CN Equity,,True,False,True
BBDC US Equity,,True,False,True
ALFA SS Equity,,True,False,True
AGR LN Equity,,True,False,True
SRU-U CN Equity,,True,False,True
034020 KS Equity,,True,False,True
9508 JP Equity,CKYUS1J5,True,True,True
DOV IM Equity,,True,False,True
2021Z US Equity,,False,False,True
43935MF US Equity,,False,False,True
8630 JP Equity,,True,False,True
SGP AU Equity,CX349385,True,True,True
GSCALZ KS Equity,CLCAL1U5,False,True,True
3394876Z US Equity,,False,False,True
TPCG US Equity,,False,False,True
CAE CN Equity,,True,False,True
HLAG GR Equity,CY088728,True,True,True
SAGA LN Equity,,True,False,True
RENE PL Equity,,True,False,True
OII US Equity,,True,False,True
CTC/A CN Equity,,True,False,True
1682464D LN Equity,,False,False,False
TPK LN Equity,,True,False,True
0890520D US Equity,,False,False,False
017670 KS Equity,CSKM1U5,True,True,True
LSEA US Equity,,True,False,True
1682494D US Equity,,False,False,False
WGO US Equity,,True,False,True
JHG US Equity,,True,False,True
BDVC US Equity,,True,False,True
0124413D KS Equity,,False,False,True
0179781D KS Equity,,False,False,True
0352162D US Equity,,False,False,True
NMFC US Equity,,True,False,True
PNL NA Equity,CTPG1E5,True,True,True
ALIT US Equity,,True,False,True
1228Z CN Equity,,False,False,True
003490 KS Equity,CY500433,True,False,True
BNL US Equity,,True,False,True
IBP US Equity,,True,False,True
600958 CH Equity,,True,False,True
3489500Z ID Equity,,False,False,True
BBOX LN Equity,,True,False,True
8583206Z DC Equity,,False,False,False
0212477D LN Equity,,False,False,True
180323Z US Equity,,False,False,False
1118Z CN Equity,,False,False,True
662101Z US Equity,,False,False,True
79348MF US Equity,,False,False,True
22983Z US Equity,,False,False,False
5802 JP Equity,CSUME1J5,True,True,True
1879589D LN Equity,,False,False,True
NHY NO Equity,CISS1E5,True,True,True
EBS US Equity,,True,False,True
0141334D LN Equity,,False,False,False
1498380D US Equity,,False,False,False
OBDE US Equity,,True,False,True
PSN US Equity,,True,False,True
951917Z US Equity,,False,False,False
1559030D ID Equity,,False,False,False
WTI US Equity,,True,False,True
0800300D US Equity,,False,False,True
VESTA* MM Equity,,True,False,True
SHI LN Equity,,True,False,True
IPL AU Equity,,True,False,True
1819427D US Equity,,False,False,False
MBI US Equity,CMBI1U5,True,True,True
LIGT3 BZ Equity,,True,False,True
1682485D FP Equity,,False,False,False
HR-U CN Equity,,True,False,True
1741627D FP Equity,,False,False,False
LB CN Equity,,True,False,True
ANIM IM Equity,,True,False,True
79292MF US Equity,,False,False,True
MATW US Equity,,True,False,True
KEY CN Equity,,True,False,True
OSK US Equity,CT417022,True,True,True
FUL US Equity,,True,False,True
1426644D SM Equity,,False,False,False
6963 HK Equity,,True,False,True
RATCH TB Equity,,True,False,True
0628320D US Equity,,False,False,False
1031231Z US Equity,,False,False,False
0238518D LN Equity,,False,False,True
GLDD US Equity,,True,False,True
BME LN Equity,,True,False,True
9606Z US Equity,,False,False,True
BEZ LN Equity,,True,False,True
000100 CH Equity,,True,False,True
1500316D BH Equity,,False,False,False
1283469D JP Equity,,False,False,True
1682429D AU Equity,,False,False,False
4435405Z LN Equity,,False,False,True
1685018D FP Equity,,False,False,True
1463535D LN Equity,,False,False,False
SIGI US Equity,,True,False,True
870880Z PL Equity,,False,False,True
6850Z US Equity,,False,False,True
1018284D IM Equity,,False,False,False
UBP PM Equity,,True,False,True
INSE US Equity,,True,False,True
1575442D AU Equity,,False,False,False
1581660D US Equity,CX664874,False,True,False
900933 CH Equity,,True,False,True
6353Z LN Equity,,False,False,False
2262180D LX Equity,,False,False,False
009540 KS Equity,,True,False,True
1790650D CN Equity,,False,False,False
0691809D US Equity,,False,False,False
TILE US Equity,,True,False,True
0272907D SM Equity,,False,False,True
BCSF US Equity,,True,False,True
1041518D CN Equity,,False,False,False
3381339Z MK Equity,,False,False,False
1847797D KK Equity,,False,False,False
2630521Z US Equity,,False,False,True
CGF AU Equity,,True,False,True
CICT SP Equity,,True,False,True
38183Z PP Equity,,False,False,False
PMTS US Equity,,True,False,True
OZK US Equity,,True,False,True
WBS US Equity,,True,False,True
1920238D US Equity,,False,False,False
1516655D AU Equity,,False,False,False
440 HK Equity,,True,False,True
0228555D LN Equity,,False,False,True
BXC US Equity,,True,False,True
1846015D AU Equity,,False,False,False
0859650D CN Equity,,False,False,False
CDE US Equity,,True,False,True
96193Z US Equity,,False,False,True
152 HK Equity,,True,False,True
CMC US Equity,CCMC1U5,True,True,True
DLG LN Equity,,True,False,True
600837 CH Equity,,True,False,True
8274827Z LN Equity,,False,False,True
CEN NZ Equity,,True,False,True
VNO US Equity,CT390812,True,True,True
PEAN SW Equity,,True,False,True
0211729D LN Equity,,False,False,True
1322Z KS Equity,CY280267,False,True,True
FOA US Equity,,True,False,True
WRLD US Equity,,True,False,True
3651959Z US Equity,,False,False,True
DAC US Equity,,True,False,True
1561998D US Equity,,False,False,True
3475918Z US Equity,,False,False,False
2008711Z LN Equity,,False,False,True
DZBK GR Equity,CT718859,False,True,True
8331 JP Equity,,True,False,True
2828156Z US Equity,,False,False,False
1884355D GR Equity,,False,False,True
58232Z CN Equity,,False,False,True
BLMN US Equity,,True,False,True
3406628Z US Equity,,False,False,True
85015MF US Equity,,False,False,True
4403281Z LN Equity,,False,False,False
80005MF US Equity,,False,False,True
85163Z US Equity,,False,False,False
79688MF US Equity,,False,False,True
CHC AU Equity,,True,False,True
DXS AU Equity,CY085426,True,True,True
3670038Z US Equity,,False,False,False
REZI US Equity,,True,False,True
79238MF US Equity,,False,False,True
QLT LN Equity,,True,False,True
CNE CN Equity,,True,False,True
3394548Z US Equity,,False,False,True
BSIG US Equity,,True,False,True
29611MF US Equity,,False,False,False
GCI US Equity,,True,False,True
318542Z US Equity,,False,False,True
902 HK Equity,,True,False,True
0899318D LN Equity,,False,False,True
HBH GR Equity,,True,False,True
9022 JP Equity,CCJAP1J5,True,True,True
TITC BB Equity,,True,False,True
SUN AU Equity,CSUN1U5,True,True,True
8231618Z ID Equity,,False,False,False
LGIH US Equity,,True,False,True
KOTOBUKI JP Equity,,False,False,False
13901Z US Equity,,False,False,True
4157005Z LN Equity,,False,False,True
NINE US Equity,,True,False,True
1366337D FP Equity,,False,False,False
VATE US Equity,,True,False,True
85874MF US Equity,,False,False,True
0792295D HK Equity,,False,False,False
1747820D US Equity,,False,False,True
79244MF US Equity,,False,False,True
1693576D LN Equity,,False,False,False
79122MF US Equity,,False,False,True
IOI MK Equity,CT351659,True,True,True
1861482Z LN Equity,,False,False,True
0858736D LN Equity,,False,False,True
0992932D GR Equity,,False,False,False
CLW US Equity,,True,False,True
1568Z CN Equity,,False,False,True
8464Z US Equity,,False,False,True
7674855Z LN Equity,,False,False,True
7589355Z CN Equity,,False,False,True
43751MF US Equity,,False,False,True
CENX US Equity,,True,False,True
5276819Z US Equity,,False,False,False
KMT US Equity,,True,False,True
TEL PM Equity,CT365652,True,True,True
1008473D SM Equity,,False,False,True
1670583D LN Equity,,False,False,True
0834936D US Equity,,False,False,True
41 HK Equity,,True,False,True
TPB US Equity,,True,False,True
CXT US Equity,,True,False,True
3957044Z LN Equity,,False,False,True
3953516Z LN Equity,,False,False,True
646025Z US Equity,,False,False,True
1620735D CN Equity,,False,False,False
VREX US Equity,,True,False,True
1949426D CN Equity,,False,False,False
AIA NZ Equity,,True,False,True
1915238Z LN Equity,,False,False,True
2503 JP Equity,CKIR1J5,True,True,True
8267 JP Equity,CJUSC1J5,True,True,True
4901 JP Equity,,True,False,True
7589075Z US Equity,,False,False,True
8383042Z AU Equity,,False,False,True
0277677D US Equity,,False,False,False
COL AU Equity,CCOLE1U5,True,True,True
1572739D US Equity,,False,False,True
6762 JP Equity,,True,False,True
1935439D US Equity,,False,False,False
0077938D AU Equity,,False,False,False
IGD IM Equity,,True,False,True
BBY LN Equity,,True,False,True
68907Z US Equity,,False,False,True
7011 JP Equity,CMITH1J5,True,True,True
VLY US Equity,,True,False,True
PMZ-U CN Equity,,True,False,True
KBR US Equity,,True,False,True
1434575D CN Equity,,False,False,False
7528604Z LN Equity,,False,False,True
2225590D CN Equity,,False,False,False
1584956D US Equity,,False,False,True
2293709D NA Equity,,False,False,False
20076Z US Equity,,False,False,True
ANF US Equity,,True,False,True
1671435D LN Equity,,False,False,True
27345MF US Equity,,False,False,True
VANQ LN Equity,,True,False,True
SUP US Equity,,True,False,True
2293721D LN Equity,,False,False,False
2303869Z US Equity,,False,False,True
FCR-U CN Equity,,True,False,True
79898MF US Equity,,False,False,True
7542508Z US Equity,,False,False,True
3240434Z US Equity,,False,False,True
CGO CN Equity,,True,False,True
0213937D LN Equity,,False,False,False
9359409Z LN Equity,,False,False,True
EQB CN Equity,,True,False,True
0559711D US Equity,,False,False,True
0859777D CN Equity,,False,False,True
ACI CN Equity,,True,False,True
KOA NO Equity,,True,False,True
CIP AU Equity,,True,False,True
3656473Z FP Equity,,False,False,False
4144477Z US Equity,,False,False,True
8566 JP Equity,,True,False,True
3953900Z LN Equity,,False,False,True
8421 JP Equity,,True,False,True
3485054Z CN Equity,,False,False,False
LGF/A US Equity,,True,False,True
79897MF US Equity,,False,False,True
1578747D US Equity,,False,False,True
1559550D LX Equity,,False,False,False
3892822Z LN Equity,,False,False,True
9502 JP Equity,CCHEP1J5,True,True,True
CSN LN Equity,,True,False,True
VTDRF US Equity,,True,False,True
1615472D LX Equity,,False,False,False
1873930D US Equity,,False,False,False
KAR US Equity,,True,False,True
1715Z AU Equity,,False,False,False
FTI US Equity,CTEC1E5,True,True,True
648375Z US Equity,,False,False,True
3652327Z US Equity,,False,False,True
0533793D CN Equity,,False,False,False
0851148D AU Equity,,False,False,False
STN CN Equity,,True,False,True
RGN AU Equity,,True,False,True
1939045D US Equity,,False,False,True
0208097D CN Equity,,False,False,True
1186428D AU Equity,,False,False,False
3648399Z US Equity,,False,False,True
1584595D LN Equity,,False,False,False
9023Z US Equity,,False,False,True
61926Z CN Equity,,False,False,True
WW US Equity,,True,False,True
8113402Z AU Equity,,False,False,True
85824MF US Equity,,False,False,True
FSF NZ Equity,CY500266,True,False,True
1688820D CN Equity,,False,False,False
31509Z US Equity,,False,False,True
80035MF US Equity,,False,False,True
3346065Z BH Equity,,False,False,False
CSH-U CN Equity,,True,False,True
0699873D LN Equity,,False,False,True
1559415D CN Equity,,False,False,False
1882837D LX Equity,,False,False,False
1482314D LN Equity,,False,False,False
2226332D CN Equity,,False,False,True
TSAT CN Equity,,True,False,True
79084MF US Equity,,False,False,False
667981Z US Equity,,False,False,False
ATH CN Equity,,True,False,True
1238Z CN Equity,,False,False,True
TOU CN Equity,,True,False,True
79115MF US Equity,,False,False,True
0533774D CN Equity,,False,False,False
TSE US Equity,,True,False,True
90648Z CN Equity,,False,False,True
1938607D US Equity,,False,False,False
BRNK GR Equity,,True,False,True
30258MF US Equity,,False,False,True
2684042Z LN Equity,,False,False,True
340973Z US Equity,,False,False,True
3253854Z US Equity,,False,False,True
OPI US Equity,,True,False,True
78677Z CN Equity,,False,False,True
0534065D CN Equity,,False,False,True
TCL/A CN Equity,,True,False,True
1098 HK Equity,CROD1U5,True,True,True
1905949D AU Equity,,False,False,False
1886621D LN Equity,,False,False,True
1024028D AU Equity,,False,False,False
1682509D CN Equity,,False,False,False
3840Z CN Equity,,False,False,True
BBGI US Equity,,True,False,True
RXT US Equity,,True,False,True
HCC US Equity,CT779843,True,True,True
GPT AU Equity,CX349277,True,True,True
0533784D CN Equity,,False,False,False
1667594D CN Equity,,False,False,False
1651Z CN Equity,,False,False,True
ATRL CN Equity,,True,False,True
78902Z CN Equity,,False,False,True
ELF CN Equity,,True,False,True
FN CN Equity,,True,False,True
CRR-U CN Equity,,True,False,True
1738431D CN Equity,,False,False,False
7533764Z CN Equity,,False,False,True
1922112D US Equity,,False,False,False
PCZ GR Equity,,True,False,True
0031458D CN Equity,,False,False,True
258182Z CN Equity,,False,False,True
CMLS US Equity,,True,False,True
7661871Z CN Equity,,False,False,False
EMP/A CN Equity,,True,False,True
0533780D CN Equity,,False,False,False
NYCB US Equity,,True,False,True
116253Z CN Equity,,False,False,True
SIA CN Equity,,True,False,True
0927532D CN Equity,,False,False,False
1358601D CN Equity,,False,False,True
4075580Z US Equity,,False,False,False
3485110Z CN Equity,,False,False,False
PFC LN Equity,,True,False,True
0118866D CN Equity,,False,False,False
1927Z CN Equity,,False,False,True
68535Z CN Equity,,False,False,True
6908549Z CN Equity,,False,False,True
79227MF US Equity,,False,False,True
0534064D CN Equity,,False,False,True
1645685D KY Equity,,False,False,False
2772 HK Equity,,True,False,True
ATO FP Equity,CY884139,True,True,True
1768407D US Equity,,False,False,False
