id,smirks,sources
EVODEX-C198,[H]OP(=O)(O[H])O[P:68].[H]OC(=O)C([H])([H])C([H])([H])C(=O)[O:82]>>[P:68][O:82],"EVODEX-P273,EVODEX-P829"
EVODEX-C199,>>[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S)O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1.[H]OP(=O)OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)[C@]([H])(O[H])[C@]1([H])O[H],EVODEX-P274
EVODEX-C200,[C:1]=[C:2].[H][O:11]>>[H][C:2][C:1][O:11],EVODEX-P275
EVODEX-C201,[H][O:11]>>[H]OC(=O)[C@]([H])(OP(=O)(O[H])O[H])C([H])([H])[O:11],EVODEX-P276
EVODEX-C202,[C:1]=[C:2]>>[H]O[C:1][C:2][H],EVODEX-P277
EVODEX-C203,[H][C:7].[O:11]=[C:12]>>[H][O:11][C:12][C:7],"EVODEX-P278,EVODEX-P302,EVODEX-P410,EVODEX-P1204"
EVODEX-C204,[O:11]=[C:12]>>[H]C1:C([H]):C(C(=O)[C:12][O:11][H]):C([H]):C([H]):C:1OC([H])([H])[H],EVODEX-P279
EVODEX-C205,[H][C:7]>>[H]OC(=O)[C:7],"EVODEX-P280,EVODEX-P1069,EVODEX-P1205"
EVODEX-C206,[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)[N:10])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]>>[H][N:10],EVODEX-P282
EVODEX-C207,[H]C1:C(N([H])[C:11]):C([H]):C2:O:C(=O):C([H]):C(C([H])([H])[H]):C:2:C:1[H].[H][O:46]>>[C:11][O:46],"EVODEX-P283,EVODEX-P852,EVODEX-P888"
EVODEX-C208,[H][O:48]>>[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)[O:48])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],EVODEX-P284
EVODEX-C209,[H]C1:C(N([H])[C:11]):C([H]):C2:O:C(=O):C([H]):C(C([H])([H])[H]):C:2:C:1[H]>>[H]O[C:11],"EVODEX-P285,EVODEX-P854,EVODEX-P890"
EVODEX-C210,[H]OC(=O)C(=O)C([H])([H])[C:2][O:3][H]>>[C:2]=[O:3],EVODEX-P287
EVODEX-C211,[H]OC(=O)[C:2]>>[H][C:2],"EVODEX-P289,EVODEX-P905,EVODEX-P1133"
EVODEX-C212,[C:24].[H][C:22]>>[C:22][C:24].[H],"EVODEX-P290,EVODEX-P892"
EVODEX-C213,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[P:28]>>[H]C([H])([H])C(=O)O[P:28],EVODEX-P293
EVODEX-C214,>>[H]C([H])([H])C(O)=O.[H],"EVODEX-P295,EVODEX-P493"
EVODEX-C215,[H][C:4][C:2]=[O:3].[H][S:40]>>[H][C:2]([O:3][H])[C:4][S:40],EVODEX-P296
EVODEX-C216,[H][S:40]>>[H]OC([H])(C(=O)[S:40])C([H])([H])[H],EVODEX-P297
EVODEX-C217,[H][C:4][C:2]=[O:3]>>[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[C@]([H])(C(=O)N([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H])C([H])([H])S[H])C([H])([H])S[C:4][C:2]([H])[O:3][H],EVODEX-P298
EVODEX-C218,[H][C:5]>>[H]O[C@]([H])(C([H])([H])[H])[C:5],EVODEX-P303
EVODEX-C219,[C:2]=[O:3]>>[H]OC(=O)[C@@]([H])(N([H])[H])[C:2][O:3][H],"EVODEX-P304,EVODEX-P411"
EVODEX-C220,[H]C([H])([H])C(=O)[S:4]>>[H][S:4],EVODEX-P306
EVODEX-C221,[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:2])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1.[H][O:80]>>[C:2][O:80],"EVODEX-P307,EVODEX-P507,EVODEX-P832"
EVODEX-C222,[H][O:80]>>[H]C([H])([H])C(=O)[O:80],"EVODEX-P308,EVODEX-P651,EVODEX-P834,EVODEX-P997"
EVODEX-C223,[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:2])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1>>[H]O[C@]1(C(=O)OC([H])([H])[H])[C@]([H])(O[C:2])[C@]2(C([H])([H])C([H])([H])[H])C([H])=C([H])C([H])([H])N3C([H])([H])C([H])([H])[C@@]4(C5:C([H]):C([H]):C(OC([H])([H])[H]):C([H]):C:5N(C([H])([H])[H])[C@@]14[H])[C@@]32[H],EVODEX-P309
EVODEX-C224,>>[H]O[C@]1(C(=O)OC([H])([H])[H])[C@]([H])(O)[C@]2(C([H])([H])C([H])([H])[H])C([H])=C([H])C([H])([H])N3C([H])([H])C([H])([H])[C@@]4(C5:C([H]):C([H]):C(OC([H])([H])[H]):C([H]):C:5N(C([H])([H])[H])[C@@]14[H])[C@@]32[H].[H],EVODEX-P310
EVODEX-C225,[H][O:5].[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):C([H]):C(N([H])[H]):N:C:2=O)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[P:34]>>[O:5][P:34],"EVODEX-P313,EVODEX-P1544,EVODEX-P1879"
EVODEX-C226,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):C([H]):C(N([H])[H]):N:C:2=O)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[P:34]>>[H]OC(=O)C([H])([H])C([H])([H])N([H])C(=O)[C@]([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[P:34],EVODEX-P314
EVODEX-C227,>>[H]OC(=O)C([H])([H])C([H])([H])N([H])C(=O)[C@]([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O.[H],EVODEX-P316
EVODEX-C228,[H]O[C@@](C([H])([H])OP(=O)(O[H])O[H])([C@@]([H])(O[H])[C:19][O:20][H])[O:8]>>[C:19]=[O:20].[H][O:8],EVODEX-P317
EVODEX-C229,[H]N([H])[C:2].[H][O:12]>>[C:2][O:12],"EVODEX-P323,EVODEX-P451,EVODEX-P650,EVODEX-P1029,EVODEX-P1725"
EVODEX-C230,[H][O:12]>>[H]C1:N:C2:C(:C(=S):N:C([O:12]):N:2[H]):N:1[H],EVODEX-P324
EVODEX-C231,[H]N([H])[C:2]>>[H]O[C:2],"EVODEX-P325,EVODEX-P453,EVODEX-P549,EVODEX-P652,EVODEX-P1031,EVODEX-P1726"
EVODEX-C232,[H]C1:N:C2:C(:C(=S):N:C([N:1]):N:2[H]):N:1[H]>>[H][N:1],EVODEX-P326
EVODEX-C233,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C#[N:1]>>[H][N:1]([H])[H],EVODEX-P331
EVODEX-C234,[H][O:47]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])[O:47],"EVODEX-P337,EVODEX-P370,EVODEX-P685,EVODEX-P979"
EVODEX-C235,[H]OC(=O)C(C([H])([H])C([H])([H])C(=O)O[H])=[O:52]>>[H][O:52][H],EVODEX-P340
EVODEX-C236,[H][N:1].O=[C:51]>>[H][C:51][N:1],"EVODEX-P341,EVODEX-P1169,EVODEX-P1711"
EVODEX-C237,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1-[#85].[#7:1]-[#85].[#6:51]=[#8]>>[#7:1]-[#6@@:51]-[#85].[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1,"EVODEX-P342,EVODEX-P1170,EVODEX-P1708"
EVODEX-C238,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1-[#85].[#7:1]-[#85]>>[#7:1]-[#6@@](-[#85])(-[#6](-[#85])(-[#85])-[#6](-[#85])(-[#85])-[#6](=[#8])-[#8]-[#85])-[#6](=[#8])-[#8]-[#85].[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1,"EVODEX-P343,EVODEX-P1709"
EVODEX-C239,[H][N:1]>>[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])[N:1],"EVODEX-P344,EVODEX-P1713"
EVODEX-C240,[H][N:1].[C:51]=[O:52]>>[H][C:51][N:1].[H][O:52][H],"EVODEX-P345,EVODEX-P1173,EVODEX-P1714"
EVODEX-C241,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1-[#85].[#6:51]=[#8:52]>>[#85]-[#7](-[#85])-[#6@@:51]-[#85].[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1.[#85]-[#8:52]-[#85],"EVODEX-P346,EVODEX-P1180"
EVODEX-C242,O=[C:51]>>[H]N([H])[C:51][H],"EVODEX-P347,EVODEX-P389,EVODEX-P561,EVODEX-P1172,EVODEX-P1314,EVODEX-P1479"
EVODEX-C243,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1-[#85].[#6:51]=[#8]>>[#85]-[#7](-[#85])-[#6@@:51]-[#85].[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1,"EVODEX-P348,EVODEX-P1171"
EVODEX-C244,[C:51]=[O:52]>>[H]N([H])[C:51][H].[H][O:52][H],"EVODEX-P349,EVODEX-P1175"
EVODEX-C245,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1-[#85].[#7:1]-[#85].[#6:51]=[#8:52]>>[#7:1]-[#6@@:51]-[#85].[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1.[#85]-[#8:52]-[#85],"EVODEX-P350,EVODEX-P1179,EVODEX-P1717"
EVODEX-C246,[#6:5]1=[#6:6]-[#7:7]-[#6:43]=[#6:44]-[#6:45]-1-[#85].[#85]-[#8]-[#6](=[#8])-[#6](-[#85])(-[#85])-[#6](-[#85])(-[#85])-[#6](=[#8:52])-[#6](=[#8])-[#8]-[#85]>>[#6:5]1:[#6:6]:[#7&+:7]:[#6:43]:[#6:44]:[#6:45]:1.[#85]-[#8:52]-[#85],EVODEX-P351
EVODEX-C247,[H]OP(=O)(O[H])O[C:8].[H][O:1]>>[O:1][C:8],"EVODEX-P356,EVODEX-P730,EVODEX-P794,EVODEX-P864,EVODEX-P1129,EVODEX-P1391,EVODEX-P1642"
EVODEX-C248,[H]OP(=O)(O[H])O[C:8]>>[H]O[C:8],"EVODEX-P357,EVODEX-P732,EVODEX-P796,EVODEX-P1131,EVODEX-P1644"
EVODEX-C249,[H][O:1]>>[H]O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])C(=O)[O:1],EVODEX-P362
EVODEX-C250,[H]OP(=O)(O[H])OP(=O)(O[H])O[C:9]>>[H]C1:C([H]):N([C:9]):C(=O):N([H]):C:1=O,EVODEX-P367
EVODEX-C251,[H]OC([H])([H])C(=O)C([H])([H])[O:6]>>[H][O:6],EVODEX-P372
EVODEX-C252,[H]OP(=O)(O[H])O[C:5].[H][C:3][O:4][H]>>[C:3]=[O:4].[H][C:5],EVODEX-P374
EVODEX-C253,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.([#85]-[#8:47]-[#6:46].[#85]-[#6@:49]-[#8:50]-[#85])>>([#85].[#6:49]=[#8:50]).[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1-[#85].[#6:46]=[#8:47],EVODEX-P376
EVODEX-C254,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#85]-[#8]-[#6](=[#8])-[#6:48]-[#6@:49](-[#85])-[#8:50]-[#85]>>[#6:48](-[#85])-[#6:49]=[#8:50].[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1-[#85],EVODEX-P377
EVODEX-C255,[H]OC(=O)[C:48][C:49]([H])[O:50][H]>>[H][C:48][C:49]=[O:50],EVODEX-P378
EVODEX-C256,[H]OC(=O)[C@@]([H])(O[H])C([H])([H])[C:46][O:47][H]>>[C:46]=[O:47],EVODEX-P379
EVODEX-C257,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#85]-[#8:47]-[#6:46]-[#6](-[#85])(-[#85])-[#6@](-[#85])(-[#8]-[#85])-[#6](=[#8])-[#8]-[#85]>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1-[#85].[#6:46]=[#8:47],EVODEX-P380
EVODEX-C258,[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])[N:10]>>[H]OC(=O)[C@]([H])(C([H])([H])[H])[N:10],EVODEX-P382
EVODEX-C259,[H]OC(=O)C(C([H])([H])[H])=[O:3]>>[H]C([H])([H])C(C([H])([H])[H])=[O:3],EVODEX-P383
EVODEX-C260,[C:2]>>[H]N([H])[C:2][H].[H]C([H])([H])CC([H])([H])[H],EVODEX-P384
EVODEX-C261,[C:2]=[O:3].[H][O:13][C:11][C:8][N:10]>>[C:11]=[O:13].[H][C:2][N:10].[O:3]=[C:8],EVODEX-P385
EVODEX-C262,[H]OC(=O)C(C([H])([H])[H])=[O:3].[H]OC(=O)[C:8]N([H])[H]>>[O:3]=[C:8],EVODEX-P386
EVODEX-C263,O=[C:2].[H]C([H])([H])C(C([H])([H])[H])([N:10])[C:11][O:13][H]>>[C:11]=[O:13].[H][C:2][N:10],EVODEX-P387
EVODEX-C264,[H]OC(=O)C(C([H])([H])[H])=[O:3].[H]N([H])[C:8][C:11][O:13][H]>>[C:11]=[O:13].[O:3]=[C:8],EVODEX-P388
EVODEX-C265,[C:2]=[O:3].[H]OC(=O)[C:8][N:10]>>[H][C:2][N:10].[O:3]=[C:8],EVODEX-P390
EVODEX-C266,[H]N([H])C(C([H])([H])[H])(C([H])([H])[H])[C:11][O:13][H]>>[C:11]=[O:13],EVODEX-P391
EVODEX-C267,[H][O:13][C:11][C:8]>>[C:11]=[O:13].[H]OC(=O)C([H])C([H])([H])[H].O=[C:8],EVODEX-P392
EVODEX-C268,[H]C([H])([H])C(C([H])([H])[H])([N:10])[C:11][O:13][H]>>[C:11]=[O:13].[H]OC(=O)[C@]([H])(C([H])([H])[H])[N:10],EVODEX-P393
EVODEX-C269,[H]OC(=O)[C:8]N([H])[H]>>O=[C:8],EVODEX-P394
EVODEX-C270,[H]OC(=O)[C:8]>>[H]OC(=O)C([H])C([H])([H])[H].O=[C:8],EVODEX-P396
EVODEX-C271,O=[C:2].[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])[N:10]>>[H][C:2][N:10],EVODEX-P397
EVODEX-C272,[H]O[C@]([H])(C1:C([H]):C([H]):C([H]):C(C([H])([H])[H]):C:1[H])[C:9]>>[H][C:9],EVODEX-P398
EVODEX-C273,[H][O:8][C:7]C#N>>[C:7]=[O:8],"EVODEX-P400,EVODEX-P966"
EVODEX-C274,[H][O:10].[P:2]>>[H].[P:2][O:10],"EVODEX-P401,EVODEX-P1423"
EVODEX-C275,[H]O[C@@]1([H])C([H])([H])[C@]([H])(N2:C([H]):C(C([H])([H])[H]):C(=O):N([H]):C:2=O)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[P:20].[H][O:46]>>[P:20][O:46],EVODEX-P403
EVODEX-C276,[H]O[C@@]1([H])C([H])([H])[C@]([H])(N2:C([H]):C(C([H])([H])[H]):C(=O):N([H]):C:2=O)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[P:20]>>[H]O[C@@]1([H])C([H])([H])[C@@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])O[P:20],EVODEX-P405
EVODEX-C277,>>[H].[H]O[C@@]1([H])C([H])([H])[C@@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])O,EVODEX-P407
EVODEX-C278,[H][C:2]>>[H]O[C@@]([H])(C1:C([H]):C([H]):C([H]):C([H]):C:1[H])[C:2],EVODEX-P412
EVODEX-C279,[C:1]=[C:2][O:3][P:4].[O:12]=[C:13].[H][O:11]>>[H][O:12][C:13][C:1][C:2]=[O:3].[P:4][O:11],"EVODEX-P413,EVODEX-P1453"
EVODEX-C280,[H]OP(=O)(O[H])[O:3][C:2]=[C:1]>>[H]O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H])[C@]([H])(O[H])[C:1][C:2]=[O:3],EVODEX-P414
EVODEX-C281,[C:1]=[C:2][O:3]>>[H]O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H])[C@]([H])(O[H])[C:1][C:2]=[O:3].[H]O,EVODEX-P415
EVODEX-C282,[C:1]=[C:2][O:3][P:4].[H][O:11]>>[H]O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H])[C@]([H])(O[H])[C:1][C:2]=[O:3].[P:4][O:11],EVODEX-P417
EVODEX-C283,[H]OP(=O)(O[H])[O:3][C:2]=[C:1].[O:12]=[C:13]>>[H][O:12][C:13][C:1][C:2]=[O:3],"EVODEX-P418,EVODEX-P1454"
EVODEX-C284,[C:1]=[C:2][O:3].[O:12]=[C:13]>>[H][O:12][C:13][C:1][C:2]=[O:3].[H]O,EVODEX-P419
EVODEX-C285,[O:12]=[C:13].[H][O:11]>>[H]OC(=O)C(=O)C([H])([H])[C:13][O:12][H].[H]OP(=O)(O[H])[O:11],"EVODEX-P420,EVODEX-P1459"
EVODEX-C286,[H]OC(=O)C(O[P:4])=C([H])[H].[H][O:11]>>[P:4][O:11],"EVODEX-P421,EVODEX-P915"
EVODEX-C287,[H]OC(=O)C(O[P:4])=C([H])[H]>>[H]O[P:4],EVODEX-P422
EVODEX-C288,[O:12]=[C:13]>>[H]OC(=O)C(=O)C([H])([H])[C:13][O:12][H],"EVODEX-P423,EVODEX-P1460"
EVODEX-C289,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):C([H]):C(=O):N([H]):C:2=O)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[C:19].[H][O:37]>>[C:19][O:37],"EVODEX-P426,EVODEX-P725,EVODEX-P1084,EVODEX-P1225,EVODEX-P1287,EVODEX-P1308,EVODEX-P1364,EVODEX-P1659,EVODEX-P1753"
EVODEX-C290,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):C([H]):C(=O):N([H]):C:2=O)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[C:19]>>[H]O[C@@]1([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[C:19])[C@]([H])(O[H])[C@]1([H])O[H],EVODEX-P428
EVODEX-C291,>>[H]O[C@@]1([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O)[C@]([H])(O[H])[C@]1([H])O[H].[H],EVODEX-P429
EVODEX-C292,[H]OP(=O)(O[H])O[C:46]>>[H][C:46],"EVODEX-P431,EVODEX-P1652"
EVODEX-C293,[#6:4]1=[#6:5]-[#7:6]-[#6:42]=[#6:43]-[#6:44]-1-[#85].[#85]-[#8]-[#15](-[#8]-[#6:46])(=[#8])-[#8]-[#85]>>[#6:4]1:[#6:5]:[#7&+:6]:[#6:42]:[#6:43]:[#6:44]:1.[#85]-[#6:46],"EVODEX-P433,EVODEX-P1654"
EVODEX-C294,[#6:4]1=[#6:5]-[#7:6]-[#6:42]=[#6:43]-[#6:44]-1-[#85].[#8:47]-[#6](=[#8])-[#6@](-[#85])(-[#8]-[#85])-[#6](-[#85])(-[#85])-[#8]-[#15](=[#8])(-[#8]-[#85])-[#8]-[#85]>>[#6:4]1:[#6:5]:[#7&+:6]:[#6:42]:[#6:43]:[#6:44]:1.[#85]-[#8:47],EVODEX-P434
EVODEX-C295,[H]O[C@@]([H])(C(=O)[O:47])C([H])([H])OP(=O)(O[H])O[H]>>[H][O:47],EVODEX-P435
EVODEX-C296,[H][C:25].[H][O:38][C:37]=[C:39][O:40][H].[O:41]=[O:42]>>[H][O:42][C:25].[C:37](=[O:38])[C:39]=[O:40].[H][O:41][H],EVODEX-P436
EVODEX-C297,[H][C:25].[H][O:38][C:37]=[C:39][O:40][H].O=[O:42]>>[H][O:42][C:25].[C:37](=[O:38])[C:39]=[O:40],EVODEX-P437
EVODEX-C298,[H][O:38][C:37]=[C:39][O:40][H]>>[C:37](=[O:38])[C:39]=[O:40],EVODEX-P438
EVODEX-C299,[O:41]=[O:42]>>[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]1([H])N(C(=O)[C@]([H])(N([H])[H])C([H])([H])C2:C([H]):C([H]):C(O[H]):C([H]):C:2[H])C([H])([H])C([H])([H])C1([H])[H])[O:42][H].[H][O:41][H],EVODEX-P442
EVODEX-C300,[H][C:25].[H][O:38][C:37]=[C:39][O:40][H]>>[H]O[C:25].[C:37](=[O:38])[C:39]=[O:40],EVODEX-P443
EVODEX-C301,[H][O:38][C:37]=[C:39][O:40][H].[O:41]=[O:42]>>[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]1([H])N(C(=O)[C@]([H])(N([H])[H])C([H])([H])C2:C([H]):C([H]):C(O[H]):C([H]):C:2[H])C([H])([H])C([H])([H])C1([H])[H])[O:42][H].[C:37](=[O:38])[C:39]=[O:40].[H][O:41][H],EVODEX-P444
EVODEX-C302,[H][O:38][C:37]=[C:39][O:40][H].O=[O:42]>>[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]1([H])N(C(=O)[C@]([H])(N([H])[H])C([H])([H])C2:C([H]):C([H]):C(O[H]):C([H]):C:2[H])C([H])([H])C([H])([H])C1([H])[H])[O:42][H].[C:37](=[O:38])[C:39]=[O:40],EVODEX-P445
EVODEX-C303,[H][O:38][C:37]=[C:39][O:40][H].O=[O:41]>>[C:37](=[O:38])[C:39]=[O:40].[H][O:41][H],EVODEX-P446
EVODEX-C304,O=[O:42]>>[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]1([H])N(C(=O)[C@]([H])(N([H])[H])C([H])([H])C2:C([H]):C([H]):C(O[H]):C([H]):C:2[H])C([H])([H])C([H])([H])C1([H])[H])[O:42][H],EVODEX-P447
EVODEX-C305,[H][O:12]>>[H]N1:N:C2:N:C([O:12]):N([H]):C(=O):C:2:N:1,EVODEX-P452
EVODEX-C306,[H]N1:N:C2:N:C([N:1]):N([H]):C(=O):C:2:N:1>>[H][N:1],EVODEX-P454
EVODEX-C307,[H]OC(=O)[O:4]>>[H][O:4],EVODEX-P458
EVODEX-C308,[H]O[C:2][O:3][H]>>[C:2]=[O:3],EVODEX-P460
EVODEX-C309,[H][C:44][C:42]>>[C:42]=[C:44].[H]OP(=O)OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)[C@]([H])(O[H])[C@]1([H])O[H],EVODEX-P462
EVODEX-C310,[H][C:44][C:42][O:43].[P:65]>>[C:42]=[C:44].[O:43][P:65].[H],EVODEX-P463
EVODEX-C311,[H][C:44][C:42][O:43].[H]OP(=O)(O[H])O[P:65]>>[C:42]=[C:44].[O:43][P:65],EVODEX-P464
EVODEX-C312,[H]O[C:42][C:44][H].[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])[O:68]>>[C:42]=[C:44].[H][O:68],EVODEX-P465
EVODEX-C313,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=C(C(=O)N([H])[H])C([H])([H])C([H])([H])[C@]2([H])[O:43])O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)[C@]([H])(O[H])[C@]1([H])O[H]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])[O:43],EVODEX-P466
EVODEX-C314,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=C(C(=O)N([H])[H])C([H])([H])C([H])([H])[C@]2([H])[O:43])O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)[C@]([H])(O[H])[C@]1([H])O[H].[P:65]>>[O:43][P:65].[H],EVODEX-P467
EVODEX-C315,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=C(C(=O)N([H])[H])C([H])([H])C([H])([H])[C@]2([H])[O:43])O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)[C@]([H])(O[H])[C@]1([H])O[H].[H]OP(=O)(O[H])O[P:65]>>[O:43][P:65],EVODEX-P468
